广发银行	548844	16
广发银行	552794	16
广发银行	493427	16
广发银行	622555	16
广发银行	622556	16
广发银行	622557	16
广发银行	622558	16
广发银行	622559	16
广发银行	622560	16
广发银行	622568	19
广发银行	528931	16
广发银行	685800	16
广发银行	6858000	19
广发银行	6858001	19
广发银行	6858009	19
广发银行	9111	19
广发银行	558894	16
广发银行	625072	16
广发银行	625071	16
广发银行	628260	16
广发银行	628259	16
广发银行	621462	19
兴业银行	438589	17
兴业银行	622908	18
兴业银行	90592	16
兴业银行	966666	18
兴业银行	622909	18
兴业银行	438588	17
兴业银行	461982	16
兴业银行	486493	16
兴业银行	486494	16
兴业银行	486861	16
兴业银行	523036	16
兴业银行	451289	16
兴业银行	527414	16
兴业银行	528057	16
兴业银行	622901	16
中国工商银行	622902	18
兴业银行	622922	16
兴业银行	628212	16
兴业银行	451290	16
兴业银行	524070	16
兴业银行	625084	16
兴业银行	625085	16
兴业银行	625086	16
兴业银行	625087	16
兴业银行	548738	16
兴业银行	549633	16
兴业银行	552398	16
兴业银行	625082	16
兴业银行	625083	16
兴业银行	625960	16
兴业银行	625961	16
兴业银行	625962	16
兴业银行	625963	16
浦发银行	356851	16
浦发银行	356852	16
浦发银行	404738	16
浦发银行	404739	16
浦发银行	456418	16
浦发银行	498451	16
浦发银行	515672	16
浦发银行	356850	16
浦发银行	517650	16
浦发银行	525998	16
浦发银行	622177	16
浦发银行	622277	16
浦发银行	622516	16
中国工商银行	622517	18
浦发银行	622518	16
浦发银行	622519	16
浦发银行	622520	16
浦发银行	622521	16
浦发银行	622522	16
浦发银行	622523	16
浦发银行	628222	16
浦发银行	84301	16
浦发银行	84336	16
浦发银行	622500	16
浦发银行	84373	16
浦发银行	628221	16
浦发银行	84385	16
浦发银行	84390	16
浦发银行	87000	16
浦发银行	87010	16
浦发银行	87030	16
浦发银行	87040	16
浦发银行	84380	16
浦发银行	984301	16
浦发银行	984303	16
浦发银行	84361	16
浦发银行	87050	16
浦发银行	622176	16
浦发银行	622276	16
浦发银行	622228	16
浦发银行	621352	16
浦发银行	621793	16
浦发银行	621795	16
浦发银行	621796	16
浦发银行	620530	19
浦发银行	621351	16
浦发银行	621390	16
浦发银行	625993	16
浦发银行	621792	16
浦发银行	625957	16
浦发银行	625958	16
浦发银行	621791	16
浦发银行	84342	16
中信银行	376968	15
中信银行	376969	15
中信银行	400360	16
中信银行	403391	16
中信银行	403392	16
中信银行	376966	15
中信银行	404158	16
中信银行	404159	16
中信银行	404171	16
中信银行	404172	16
中信银行	404173	16
中信银行	404174	16
中信银行	404157	16
中信银行	433667	16
中信银行	433668	16
中信银行	433669	16
中信银行	514906	16
中信银行	403393	16
中信银行	520108	16
中信银行	433666	16
中信银行	558916	16
中信银行	622678	16
中信银行	622679	16
中信银行	622680	16
中信银行	622688	16
中信银行	622689	16
中信银行	628206	16
中信银行	556617	16
中信银行	628209	16
中信银行	518212	16
中信银行	628208	16
中国光大银行	622657	16
中国光大银行	622685	16
中国光大银行	622659	16
中国光大银行	622687	16
中国光大银行	625978	16
中国光大银行	625980	16
中国光大银行	625981	16
中国光大银行	625979	16
华夏银行	523959	16
华夏银行	528709	16
华夏银行	539867	16
华夏银行	539868	16
华夏银行	622637	16
华夏银行	622638	16
华夏银行	628318	16
华夏银行	528708	16
华夏银行	622636	16
华夏银行	625967	16
华夏银行	625968	16
华夏银行	625969	16
浦发银行	625971	16
浦发银行	625970	16
平安银行	435744	16
平安银行	435745	16
平安银行	483536	16
平安银行	622525	16
平安银行	622526	16
平安银行	998801	16
平安银行	998802	16
平安银行	412963	16
平安银行	415752	16
平安银行	415753	16
平安银行	622535	16
平安银行	622536	16
平安银行	622538	16
平安银行	622539	16
平安银行	998800	16
平安银行	412962	16
平安银行	622983	16
平安银行	620010	16
恒丰银行	622384	17
恒丰银行	940034	17
天津银行	6091201	18
天津银行	940015	18
齐鲁银行	940008	19
齐鲁银行	622379	19
烟台银行	622886	16
潍坊银行	622391	16
潍坊银行	940072	16
临商银行	622359	19
临商银行	940066	19
日照银行	622857	19
日照银行	940065	19
浙商银行	621019	19
中国工商银行	622309	18
浙商银行	6223091100	19
浙商银行	6223092900	19
浙商银行	6223093310	19
浙商银行	6223093320	19
浙商银行	6223093330	19
浙商银行	6223093370	19
浙商银行	6223093380	19
浙商银行	6223096510	19
浙商银行	6223097910	19
渤海银行	621268	16
渤海银行	622684	16
渤海银行	622884	16
花旗银行	621063	16
花旗银行	621062	16
东亚银行	622933	19
东亚银行	622938	19
汇丰银行	622946	16
渣打银行	622942	16
渣打银行	622994	16
星展银行	621015	19
星展银行	621016	19
恒生银行	622950	16
恒生银行	622951	16
友利银行	621060	19
新韩银行	621072	19
韩亚银行	621201	16
华侨银行	621077	16
永亨银行	621298	18
南洋商业银行	621291	19
南洋商业银行	621292	19
南洋商业银行	621213	19
南洋商业银行	621289	19
南洋商业银行	621290	19
法国兴业银行	621245	16
大华银行	621328	19
大新银行	621277	16
上海银行	621050	16
上海银行	622172	18
上海银行	622278	18
上海银行	622279	18
上海银行	622468	18
上海银行	622892	18
上海银行	622985	18
上海银行	622987	18
上海银行	940021	18
上海银行	620522	18
上海银行	622267	18
上海银行	356827	16
上海银行	356828	16
上海银行	356830	16
上海银行	402673	16
上海银行	402674	16
上海银行	438600	16
上海银行	486466	16
上海银行	519498	16
上海银行	520131	16
上海银行	524031	16
上海银行	548838	16
上海银行	622148	16
上海银行	622149	16
上海银行	622268	16
上海银行	356829	16
上海银行	622300	16
上海银行	628230	16
上海银行	622269	16
上海银行	625099	16
厦门银行	622393	16
厦门银行	6886592	18
厦门银行	940023	16
厦门银行	621600	19
厦门银行	623019	19
北京银行	421317	16
北京银行	422161	16
北京银行	602969	16
北京银行	422160	16
北京银行	621030	16
北京银行	621420	16
北京银行	621468	16
福建海峡银行	622388	16
福建海峡银行	621267	18
福建海峡银行	620043	18
长春市商业银行	622865	19
长春市商业银行	940012	16
江苏银行	622394	16
江苏银行	940025	16
宁波银行	621279	16
宁波银行	622281	16
宁波银行	622316	16
宁波银行	940022	16
宁波银行	512431	16
宁波银行	520194	16
宁波银行	622282	16
宁波银行	622318	16
平安银行	602907	16
平安银行	622986	16
平安银行	622989	16
平安银行	622298	16
焦作市商业银行	622338	19
焦作市商业银行	940032	16
温州银行	621977	16
广州银行	603445	19
广州银行	622467	19
广州银行	940016	19
广州银行	621463	19
汉口银行	990027	18
汉口银行	622325	16
龙江银行	622475	16
盛京银行	621244	16
盛京银行	566666	18
盛京银行	622455	19
盛京银行	940039	19
盛京银行	622466	16
盛京银行	628285	19
洛阳银行	622420	17
洛阳银行	940041	17
辽阳银行	622399	17
辽阳银行	940043	17
大连银行	603708	17
大连银行	622993	19
大连银行	622383	16
大连银行	622385	16
大连银行	628299	16
江苏银行	603506	19
河北银行	622498	19
河北银行	622499	19
河北银行	940046	19
杭州银行	603367	19
杭州银行	622878	18
中国工商银行	622303	18
南京银行	628242	16
南京银行	622595	16
中国工商银行	622305	18
南京银行	621259	16
南京银行	622596	16
东莞银行	622333	16
东莞银行	940050	16
东莞银行	621439	19
东莞银行	623010	19
金华银行	622449	16
金华银行	622450	16
金华银行	628204	16
金华银行	940051	16
乌鲁木齐商行	622476	16
乌鲁木齐商行	621751	19
乌鲁木齐商行	622143	19
乌鲁木齐商行	940001	19
乌鲁木齐商行	621754	19
绍兴银行	622486	16
绍兴银行	603602	18
成都银行	622152	19
成都银行	622154	19
成都银行	622996	19
成都银行	622997	19
成都银行	940027	19
成都银行	622153	19
成都银行	622135	19
成都银行	621482	19
成都银行	621532	19
抚顺银行	622442	19
抚顺银行	940053	18
抚顺银行	622442	19
宜昌市商业银行	940055	17
宜昌市商业银行	622397	16
葫芦岛银行	622398	16
葫芦岛银行	940054	16
天津银行	622331	18
天津银行	622426	16
天津银行	628205	16
郑州银行	622421	19
郑州银行	940056	17
郑州银行	96828	16
宁夏银行	628214	16
宁夏银行	625529	16
宁夏银行	621417	19
宁夏银行	623089	19
宁夏银行	622429	19
宁夏银行	622428	16
宁夏银行	621529	19
珠海华润银行	622363	19
珠海华润银行	940048	19
齐商银行	622311	17
齐商银行	940057	17
锦州银行	622990	17
锦州银行	940003	17
徽商银行	622877	19
徽商银行	622879	19
徽商银行	603601	17
徽商银行	622137	17
徽商银行	622327	17
徽商银行	622340	17
徽商银行	622366	17
重庆银行	9896	16
重庆银行	622134	16
重庆银行	940018	16
重庆银行	623016	16
哈尔滨银行	621577	19
哈尔滨银行	622425	17
哈尔滨银行	622425	17
哈尔滨银行	940049	18
贵阳银行	622133	19
贵阳银行	888	16
贵阳银行	621735	19
西安银行	622136	18
西安银行	622981	18
江苏银行	60326500	16
江苏银行	60326513	18
江苏银行	622485	18
丹东银行	622415	16
丹东银行	940060	16
兰州银行	622139	16
兰州银行	940040	16
兰州银行	621242	19
兰州银行	621538	19
南昌银行	621269	16
南昌银行	622275	16
南昌银行	940006	17
晋商银行	621216	19
晋商银行	622465	17
晋商银行	940031	17
青岛银行	621252	16
青岛银行	622146	16
青岛银行	940061	16
吉林银行	622440	16
吉林银行	940047	16
吉林银行	622178	16
吉林银行	622179	16
南通银行	69580	18
南通银行	940017	18
南通银行	622418	16
中国工商银行	622307	18
九江银行	622162	19
鞍山银行	940002	16
鞍山银行	622413	16
秦皇岛市商业银行	621237	19
秦皇岛市商业银行	62249802	19
秦皇岛市商业银行	94004602	19
青海银行	622310	17
青海银行	940068	17
台州银行	622321	16
台州银行	625001	16
台州银行	622427	16
台州银行	940069	17
江苏银行	940070	16
长沙银行	694301	18
长沙银行	940071	19
长沙银行	622368	19
长沙银行	621446	19
长沙银行	620519	19
长沙银行	625901	16
长沙银行	622898	16
长沙银行	622900	16
长沙银行	628281	16
长沙银行	628282	16
中国工商银行	622806	18
长沙银行	628283	16
赣州银行	622967	19
赣州银行	940073	19
泉州银行	622370	19
泉州银行	683970	18
泉州银行	940074	18
营口银行	622400	17
昆明商业银行	990871	18
中国工商银行	622308	18
昆明商业银行	621415	19
阜新银行	622126	18
嘉兴银行	622132	16
廊坊银行	622140	16
廊坊银行	621340	16
廊坊银行	621341	16
浙江泰隆商业银行	622141	16
内蒙古银行	622147	19
湖州市商业银行	622301	19
沧州银行	621266	19
沧州银行	62249804	19
沧州银行	94004604	19
沧州银行	621422	19
南宁市商业银行	622335	16
包商银行	622336	17
包商银行	622165	16
中国工商银行	622315	18
包商银行	625950	16
包商银行	621760	17
江苏银行	622337	16
威海市商业银行	622411	16
攀枝花市商业银行	622342	19
绵阳市商业银行	622367	19
泸州市商业银行	622392	19
大同市商业银行	622395	19
三门峡银行	622441	16
广东南粤银行	622448	16
张家口市商业银行	622982	19
张家口市商业银行	621413	19
桂林银行	622856	17
龙江银行	621037	19
龙江银行	621097	19
龙江银行	621588	19
龙江银行	622860	16
江苏长江商业银行	622870	16
江苏银行	622866	16
柳州银行	622292	18
柳州银行	622880	18
柳州银行	622881	18
柳州银行	622291	18
柳州银行	621412	18
南充市商业银行	622897	19
莱商银行	628279	16
莱芜银行	622864	16
德阳银行	622561	19
德阳银行	622562	19
德阳银行	622563	19
唐山市商业银行	622167	19
六盘水商行银行	622508	16
曲靖市商业银行	622777	16
曲靖市商业银行	621497	16
晋城银行	622532	19
东莞银行	622888	16
温州银行	622868	16
温州银行	622899	16
温州银行	628255	16
汉口银行	622566	16
汉口银行	622567	16
汉口银行	622625	16
汉口银行	622626	16
汉口银行	628200	16
江苏银行	621076	19
江苏银行	504923	16
江苏银行	622173	19
江苏银行	622422	16
江苏银行	622447	16
江苏银行	622131	19
江苏银行	940076	16
江苏银行	621579	19
平安银行	531659	16
平安银行	622157	16
平安银行	528020	16
平安银行	622155	16
平安银行	622156	16
平安银行	526855	16
平安银行	356868	16
平安银行	356869	16
长治市商业银行	622962	17
承德银行	622936	19
德州银行	622937	19
贵州银行	621460	19
贵州银行	622939	17
邯郸银行	622960	18
贵州银行	621591	16
贵州银行	622961	16
江苏银行	628210	16
江苏银行	622283	16
江苏银行	625902	16
甘肃银行	621010	16
玉溪市商业银行	622980	19
浙江民泰商业银行	621726	19
浙江民泰商业银行	620517	19
浙江民泰商业银行	621088	19
浙江民泰商业银行	622740	16
浙江民泰商业银行	625036	16
上饶银行	621014	16
东营银行	621004	16
泰安市商业银行	622972	19
浙江稠州商业银行	621028	16
浙江稠州商业银行	628250	16
乌海银行	622973	19
自贡市商业银行	621070	19
龙江银行	622977	16
鄂尔多斯银行	622978	19
鄂尔多斯银行	628253	16
鹤壁银行	622979	19
许昌市商业银行	621035	16
济宁银行	621200	19
铁岭银行	621038	19
乐山市商业银行	621086	19
长安银行	621296	19
宝鸡商行银行	621044	16
重庆三峡银行	622945	16
重庆三峡银行	621755	16
石嘴山银行	622940	19
盘锦市商业银行	621089	19
昆仑银行	621029	19
昆仑银行	621766	19
平顶山银行	621071	19
朝阳银行	621074	19
宁波东海银行	621345	18
遂宁市商业银行	621090	19
保定市商业银行	621091	19
邢台银行	621238	19
凉山州商业银行	621057	19
漯河商行银行	621075	19
达州市商业银行	621233	19
新乡市商业银行	621235	18
晋中市商业银行	621223	19
晋中市商业银行	621780	19
驻马店市商业银行	621221	19
衡水市商业银行	621239	19
周口市商业银行	621271	19
阳泉市商业银行	621272	16
阳泉市商业银行	621738	16
宜宾市商业银行	621273	19
库尔勒市商业银行	621263	18
雅安市商业银行	621325	19
商丘商行银行	621337	19
安阳银行	621327	19
信阳银行	621753	19
华融湘江银行	621366	19
华融湘江银行	621388	19
景德镇商业银行	621359	18
湖北银行	621217	18
湖北银行	622396	17
湖北银行	622511	17
湖北银行	622959	19
湖北银行	621270	18
新疆汇和银行	621339	19
广东华兴银行	621469	19
广东华兴银行	621625	19
平安银行	627066	16
平安银行	627067	16
平安银行	627069	16
平安银行	627068	16
盛京银行	622955	16
上海农信银行	622478	16
上海农信银行	940013	16
昆山农村商业银行	622443	19
昆山农村商业银行	940029	19
常熟农商银行	622462	16
常熟农商银行	628272	16
常熟农商银行	603694	19
常熟农商银行	622323	19
常熟农商银行	9400301	19
深圳农村商业银行	622128	16
深圳农村商业银行	622129	16
广州农村商业银行	622439	18
广州农村商业银行	909810	18
广州农村商业银行	940035	18
广州农村商业银行	621522	18
南海农商银行	622271	18
南海农商银行	940037	18
顺德农商银行	940038	16
顺德农商银行	985262	16
顺德农商银行	622322	16
云南省农村信用社	018572	18
云南省农村信用社	621017	19
云南省农村信用社	622369	16
云南省农村信用社	940042	18
湖北省农村信用社	621013	16
湖北省农村信用社	622412	16
湖北省农村信用社	621523	16
湖北省农村信用社	940044	17
江苏省农村信用联合社	622312	16
江苏江阴农村商业银行	622481	16
江苏江阴农村商业银行	628381	16
江苏江阴农村商业银行	622341	16
江苏江阴农村商业银行	940058	16
重庆农村商业银行	622867	16
重庆农村商业银行	622885	16
重庆农村商业银行	940020	16
重庆农村商业银行	621258	16
重庆农村商业银行	621528	16
重庆农村商业银行	621465	16
山东省农村信用社	900105	16
山东省农村信用社	900205	16
山东省农村信用社	622319	16
山东省农村信用社	621521	16
东莞农村商业银行	622328	19
东莞农村商业银行	940062	19
东莞农村商业银行	625288	16
张家港农商行	622332	17
张家港农商行	940063	17
福建农村信用社	622127	19
福建农村信用社	622184	19
福建农村信用社	621701	19
福建农村信用社	621251	19
福建农村信用社	621589	19
北京农商银行	620088	16
北京农商银行	621068	19
北京农商银行	622138	19
北京农商银行	621066	19
北京农商银行	621560	19
天津农商银行	622329	19
天津农商银行	622531	19
鄞州银行	622339	16
鄞州银行	620500	16
鄞州银行	621024	16
鄞州银行	622289	16
鄞州银行	622389	16
鄞州银行	628300	16
广东省农村信用社	622343	19
成都农商银行	622345	19
成都农商银行	625516	16
成都农商银行	621516	19
江苏省农村信用联合社	622452	19
江苏省农村信用联合社	622324	19
江苏省农村信用联合社	621578	19
江苏省农村信用联合社	623066	19
新会农商银行	622470	19
吴江农村商业银行	622648	16
吴江农村商业银行	628248	16
吴江农村商业银行	622488	16
浙江省农村信用社（合作银行)	622288	16
浙江省农村信用社（合作银行)	622858	19
浙江省农村信用社（合作银行)	621058	19
浙江省农村信用社（合作银行)	621527	19
浙江省农村信用社（合作银行)	628280	16
苏州银行	622855	19
苏州银行	621461	19
广东省农村信用社	622859	19
江苏太仓农村商业银行	622869	19
云南省农村信用社	622882	19
贵州省农村信用社	622893	19
江苏锡州农村商业银行	622895	16
湖南省农村信用社	622169	19
湖南省农村信用社	621519	19
湖南省农村信用社	621539	19
江西省农村信用社	622681	19
江西省农村信用社	622682	19
江西省农村信用社	622683	19
河北省农村信用社	622991	18
河北省农村信用社	621585	18
河北省农村信用社	623013	18
河北省农村信用社联合社银行	621021	19
河北省农村信用社联合社银行	622358	19
河北省农村信用社联合社银行	623025	19
陕西信合	622506	19
陕西信合	621566	19
广西省农村信用社	622992	19
新疆农村信用社	621008	16
新疆农村信用社	621525	16
吉林省农村信用社	622935	19
黄河农村商业银行	622947	19
黄河农村商业银行	621561	19
安徽省农村信用社	622953	19
安徽省农村信用社	621526	19
海南省农村信用社	621036	16
海南省农村信用社	621536	19
青海省农村信用社	621065	16
青海省农村信用社	621517	16
广东省农村信用社	622477	19
中国工商银行	622509	18
中国工商银行	622510	18
中国工商银行	622302	18
广东省农村信用社	622362	19
广东省农村信用社	621018	19
广东省农村信用社	621518	19
内蒙古农村信用社联合社	622976	19
内蒙古农村信用社联合社	621362	19
内蒙古农村信用社联合社	621533	19
四川省农村信用社	621033	16
四川省农村信用社	621099	19
四川省农村信用社	621530	19
甘肃省农村信用社	621061	19
甘肃省农村信用社	621520	19
辽宁省农村信用社	621026	16
山西省农村信用社	622968	19
山西省农村信用社	621280	19
山西省农村信用社	621580	19
天津滨海农村商业银行	621073	19
黑龙江省农村信用社	621228	19
黑龙江省农村信用社	621557	19
武汉农村商业银行	621361	19
江南农村商业银行	622891	19
江南农村商业银行	621363	19
重庆农村商业银行	622218	16
重庆农村商业银行	628267	16
东亚银行	622372	16
东亚银行	622365	17
东亚银行	622471	16
东亚银行	622943	19
东亚银行	622472	16
东亚银行	621411	19
花旗银行	622371	16
花旗银行	625091	16
大新银行	622293	16
大新银行	622295	16
大新银行	622296	16
大新银行	622297	16
大新银行	622373	16
大新银行	622375	17
大新银行	622451	16
大新银行	622294	16
大新银行	625940	16
大新银行	622489	17
永亨银行	622871	16
永亨银行	622958	16
永亨银行	622963	16
永亨银行	622957	16
永亨银行	622798	16
永亨银行	625010	16
星展银行	622487	17
星展银行	622487	17
星展银行	622490	17
星展银行	622490	17
星展银行	622491	17
星展银行	622491	17
星展银行	622492	17
星展银行	622492	17
星展银行	621744	17
星展银行	621745	17
星展银行	621746	17
星展银行	621747	17
上海商业银行	621034	16
上海商业银行	622386	16
上海商业银行	622952	16
永隆银行	622387	16
永隆银行	622423	16
永隆银行	622971	17
永隆银行	622970	17
永隆银行	625062	16
永隆银行	625063	16
汇丰银行	622360	16
汇丰银行	622361	16
汇丰银行	625034	16
汇丰银行	625096	16
汇丰银行	625098	16
汇丰银行	622406	17
汇丰银行	622407	19
汇丰银行	621442	17
汇丰银行	621443	19
恒生银行	625026	16
恒生银行	625024	16
恒生银行	622376	16
恒生银行	622378	16
恒生银行	622377	16
恒生银行	625092	16
恒生银行	622409	19
恒生银行	622410	17
恒生银行	621440	17
恒生银行	621441	19
中信银行	622453	16
中信银行	622456	16
中信银行	622459	17
创兴银行	622272	16
创兴银行	622463	19
创兴银行	621087	19
创兴银行	625008	16
创兴银行	625009	16
中国银行	625055	16
中国银行	625040	16
中国银行	625042	16
中国银行	625141	16
中国银行	625143	16
南洋商业银行	621042	16
南洋商业银行	625046	16
南洋商业银行	625044	16
南洋商业银行	625058	16
南洋商业银行	621743	19
南洋商业银行	623041	16
南洋商业银行	620208	16
南洋商业银行	620209	16
集友银行	621043	16
集友银行	625048	16
集友银行	625053	16
集友银行	625060	16
集友银行	621742	19
集友银行	623042	16
集友银行	620206	16
集友银行	620207	16
AEON永旺	622493	16
大丰银行	625198	16
大丰银行	625196	16
大丰银行	622547	19
大丰银行	622548	19
大丰银行	622546	19
澳门大丰银行	625147	16
大丰银行	620072	19
大丰银行	620204	16
大丰银行	620205	16
AEON永旺	621064	16
AEON永旺	622941	16
AEON永旺	622974	16
渣打银行	622948	16
渣打银行	621740	16
渣打银行	622482	16
渣打银行	622483	16
渣打银行	622484	16
新大华银行	622433	16
永亨银行	622861	16
永亨银行	622932	16
永亨银行	622862	16
永亨银行	622775	16
永亨银行	622785	16
南洋商业银行	622349	16
南洋商业银行	622350	16
集友银行	622352	16
集友银行	622353	16
集友银行	622355	16
南洋商业银行	622351	16
东亚银行	622265	16
东亚银行	622266	16
东亚银行	625972	16
东亚银行	625973	16
北京银行	522001	16
北京银行	622163	16
北京银行	622853	16
北京银行	628203	16
北京银行	622851	16
北京银行	622852	16
宁波银行	622778	16
宁波银行	628207	16
齐鲁银行	628379	16
广州银行	628367	16
广州银行	625050	16
龙江银行	622644	16
龙江银行	628333	16
河北银行	622921	16
河北银行	628321	16
杭州银行	603367	19
杭州银行	622286	16
杭州银行	628236	16
成都银行	622818	16
成都银行	628228	16
成都银行	622813	16
临商银行	628359	16
齐商银行	628311	16
锦州银行	628261	16
徽商银行	628251	16
徽商银行	621775	19
徽商银行	622651	16
重庆银行	622613	16
重庆银行	628220	16
哈尔滨银行	622809	16
哈尔滨银行	628224	16
哈尔滨银行	625577	16
哈尔滨银行	621752	19
贵阳银行	628213	16
兰州银行	628263	16
南昌银行	628305	16
青岛银行	628239	16
九江银行	628238	16
日照银行	628257	16
青海银行	622817	16
青海银行	628287	16
青海银行	625959	16
潍坊银行	628391	16
赣州银行	628233	16
富滇银行	628231	16
浙江泰隆商业银行	622287	16
浙江泰隆商业银行	622717	16
内蒙古银行	628252	16
湖州银行	628306	16
广西北部湾银行	628227	16
广西北部湾银行	623001	16
威海市商业银行	628234	16
广东南粤银行	621727	19
桂林银行	628219	16
桂林银行	621456	17
龙江银行	622270	16
龙江银行	628368	16
龙江银行	625588	16
龙江银行	625090	16
上海农商银行	622611	16
上海农商银行	622722	16
上海农商银行	628211	16
上海农商银行	625500	16
广州农村商业银行	625080	16
顺德农商银行	628322	16
顺德农商银行	625088	16
云南省农村信用社银行	622469	16
云南省农村信用社银行	628307	16
承德银行	628229	16
德州银行	628397	16
福建农村信用社	628232	16
福建农村信用社	622802	16
福建农村信用社	622290	16
天津农商银行	622829	16
天津农商银行	628301	16
成都农商银行	622808	16
成都农商银行	628308	16
成都农商银行	623088	19
江苏省农村信用联合社	622815	16
江苏省农村信用联合社	622816	16
江苏省农村信用联合社	628226	16
上饶银行	628223	16
东营银行	628217	16
江苏锡州农村商业银行	622569	19
江苏锡州农村商业银行	628369	19
湖南省农村信用社	622906	16
湖南省农村信用社	628386	16
湖南省农村信用社	625519	16
安徽省农村信用社	621778	19
邢台银行	620528	19
商丘银行	621748	19
贵州省农村信用社	621590	19
商丘银行	628271	16
